34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,24859738634319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,17801008822946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38Xnrq8MZiKmYmwobbYdZQ5nnCbX1qvQfE,11735105646584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37XuVSEpWW4trkfmvWzegTHQt7BdktSKUs,9450534363437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3LYJfcfHPXYJreMsASk2jkn69LWEYKzexb,6820000433590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,5930008531189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc1qjasf9z3h7w3jspkhtgatgpyvvzgpa2wwd2lr0eh5tx44reyn2k7sfc27a4,5349239616169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,4039243289248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38DN2uFMZPiHLHJigfv4kWC9JWJrNnhLcn,4004105259302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3LQUu4v9z6KNch71j7kbj8GPeAGUo1FW6a,3792697771319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,3732642365784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FHNBLobJnbCTFTVakh5TXmEneyf5PT61B,3127535059380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3MgEAFWu1HKSnZ5ZsC8qf61ZW18xrP5pgd,2984930000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc1qjysjfd9t9aspttpjqzv68k0ydpe7pvyd5vlyn37868473lell5tqkz456m,2940652243345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,2406697117947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,2276183029962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d,2005487277901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31pCdkyF6Ep8UkzpkWpv3SMbY3C5s7VhXL,2005453078040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,1831524912295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Qxak1CZhLyZ7GVckKphLURdLBCjMfz9bA,1766922658333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,1729800071246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,1678595137944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34HpHYiyQwg69gFmCq2BGHjF1DZnZnBeBP,1630662924746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,1529599076810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3EMVdMehEq5SFipQ5UfbsfMsH223sSz9A9,1451029092562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,1280323003143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31oxjGsmepoq2cipeGQ2zKZRRBCf1m3kAC,1225848650682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc1qcdeadk07jkthules0yw9u9ue9pklvr608ez94jgwcf7h2ldzcg6qwxp9er,1204242685900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3G98jSULfhrES1J9HKfZdDjXx1sTNvHkhN,1126196028592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
